,tab_name,col_name,val
1202,course,id,econ138
1203,course,id,econ139
1204,course,id,econ140
1205,course,id,econ141
1206,course,id,econ142
1207,course,id,econ143
1208,course,id,econ144
1209,course,id,econ145
1210,course,id,econ146
1211,course,id,econ147
1212,course,id,econ150
1213,course,id,econ151
1214,course,id,econ152
1215,course,id,econ158
1216,course,id,econ159
1217,course,id,econ162
1218,course,id,econ164
1219,course,id,econ164t
1220,course,id,econ165
1221,course,id,econ165t
1222,course,id,econ167
1223,course,id,econ168
1224,course,id,econ169
1225,course,id,econ171
1226,course,id,econ172a
1227,course,id,econ172b
1228,course,id,econ173a
1229,course,id,econ173b
1230,course,id,econ174
1231,course,id,econ176
1232,course,id,econ178
1233,course,id,econ181
1234,course,id,econ182
1235,course,id,econ183
1236,course,id,econ191a
1237,course,id,econ191b
1238,course,id,econ195
1239,course,id,econ198
1240,course,id,econ199
1241,course,id,econ2
1242,course,id,econ200a
1243,course,id,econ200b
1244,course,id,econ200c
1245,course,id,econ201
1246,course,id,econ204
1247,course,id,econ205
1248,course,id,econ206
1249,course,id,econ208
1250,course,id,econ210a
1251,course,id,econ210b
1252,course,id,econ210c
1253,course,id,econ210d
1254,course,id,econ211
1255,course,id,econ213
1256,course,id,econ214
1257,course,id,econ215
1258,course,id,econ216
1259,course,id,econ217
1260,course,id,econ219
1261,course,id,econ220a
1262,course,id,econ220b
1263,course,id,econ220c
1264,course,id,econ220d
1265,course,id,econ220e
1266,course,id,econ220f
1267,course,id,econ221
1268,course,id,econ222a
1269,course,id,econ225
1270,course,id,econ226
1271,course,id,econ227
1272,course,id,econ228
1273,course,id,econ230
1274,course,id,econ231
1275,course,id,econ232
1276,course,id,econ233
1277,course,id,econ237
1278,course,id,econ241
1279,course,id,econ242
1280,course,id,econ243
1281,course,id,econ245
1282,course,id,econ246
1283,course,id,econ247
1284,course,id,econ250
1285,course,id,econ260
1286,course,id,econ261
1287,course,id,econ262
1288,course,id,econ263
1289,course,id,econ264
1290,course,id,econ265
1291,course,id,econ268
1292,course,id,econ270
1293,course,id,econ272
1294,course,id,econ280
1295,course,id,econ281
1296,course,id,econ285
1297,course,id,econ291
1298,course,id,econ296
1299,course,id,econ299
1300,course,id,econ3
1301,course,id,econ4
1302,course,id,econ5
1303,course,id,econ500a
1304,course,id,econ87
1305,course,id,eds102
1306,course,id,eds103
1307,course,id,eds105
1308,course,id,eds110r
1309,course,id,eds111
1310,course,id,eds111gs
1311,course,id,eds112
1312,course,id,eds113
1313,course,id,eds114
1314,course,id,eds115
1315,course,id,eds115s
1316,course,id,eds116
1317,course,id,eds117
1318,course,id,eds117gs
1319,course,id,eds118
1320,course,id,eds120
1321,course,id,eds122
1322,course,id,eds123
1323,course,id,eds124a
1324,course,id,eds124ar
1325,course,id,eds124br
1326,course,id,eds125
1327,course,id,eds126
1328,course,id,eds130
1329,course,id,eds131
1330,course,id,eds135
1331,course,id,eds136
1332,course,id,eds137
1333,course,id,eds139
1334,course,id,eds140
1335,course,id,eds141
1336,course,id,eds145
1337,course,id,eds146
1338,course,id,eds150
1339,course,id,eds165r
1340,course,id,eds180
1341,course,id,eds199
1342,course,id,eds201
1343,course,id,eds203
1344,course,id,eds204
1345,course,id,eds205a
1346,course,id,eds205b
1347,course,id,eds206
1348,course,id,eds20s
1349,course,id,eds21s
1350,course,id,eds22
1351,course,id,eds229
1352,course,id,eds22s
1353,course,id,eds23
1354,course,id,eds230a
1355,course,id,eds231
1356,course,id,eds232
1357,course,id,eds233a
1358,course,id,eds233b
1359,course,id,eds240a
1360,course,id,eds240b
1361,course,id,eds240c
1362,course,id,eds249
1363,course,id,eds25
1364,course,id,eds250
1365,course,id,eds252
1366,course,id,eds253
1367,course,id,eds254
1368,course,id,eds255
1369,course,id,eds256
1370,course,id,eds257
1371,course,id,eds259
1372,course,id,eds260a
1373,course,id,eds260b
1374,course,id,eds260c
1375,course,id,eds261a
1376,course,id,eds261b
1377,course,id,eds261c
1378,course,id,eds262a
1379,course,id,eds262b
1380,course,id,eds262c
1381,course,id,eds263
1382,course,id,eds264
1383,course,id,eds265
1384,course,id,eds266
1385,course,id,eds267
1386,course,id,eds268
1387,course,id,eds270
1388,course,id,eds272
1389,course,id,eds278
1390,course,id,eds280
1391,course,id,eds281
1392,course,id,eds282
1393,course,id,eds283
1394,course,id,eds284
1395,course,id,eds285
1396,course,id,eds286
1397,course,id,eds287a
1398,course,id,eds287b
1399,course,id,eds287c
1400,course,id,eds288a
1401,course,id,eds288b
1402,course,id,eds288c
1403,course,id,eds289a
1404,course,id,eds289b
1405,course,id,eds289c
1406,course,id,eds289d
1407,course,id,eds290
1408,course,id,eds291a
1409,course,id,eds291b
1410,course,id,eds292
1411,course,id,eds293a
1412,course,id,eds293b
1413,course,id,eds294a
1414,course,id,eds294b
1415,course,id,eds296
1416,course,id,eds299
1417,course,id,eds30
1418,course,id,eds31
1419,course,id,eds324ar
1420,course,id,eds324br
1421,course,id,eds324cr
1422,course,id,eds324dr
1423,course,id,eds342a
1424,course,id,eds342b
1425,course,id,eds342c
1426,course,id,eds349
1427,course,id,eds351
1428,course,id,eds352a
1429,course,id,eds352b
1430,course,id,eds355a
1431,course,id,eds355b
1432,course,id,eds355c
1433,course,id,eds361a
1434,course,id,eds361b
1435,course,id,eds361c
1436,course,id,eds372
1437,course,id,eds373
1438,course,id,eds374
1439,course,id,eds375
1440,course,id,eds376
1441,course,id,eds38
1442,course,id,eds381
1443,course,id,eds382
1444,course,id,eds385
1445,course,id,eds39
1446,course,id,eds50
1447,course,id,eds87
1448,course,id,envr102
1449,course,id,envr105
1450,course,id,envr110
1451,course,id,envr120
1452,course,id,envr140
1453,course,id,envr141
1454,course,id,envr144
1455,course,id,envr195
1456,course,id,envr198
1457,course,id,envr199
1458,course,id,envr30
1459,course,id,envr500
1460,course,id,envr87
1461,course,id,erc1
1462,course,id,erc188
1463,course,id,erc192a
1464,course,id,erc196
1465,course,id,erc199
1466,course,id,erc2
1467,course,id,erc20
1468,course,id,erc89
1469,course,id,erc90
1470,course,id,esys10
1471,course,id,esys101
1472,course,id,esys102
1473,course,id,esys103
1474,course,id,esys187a
1475,course,id,esys187b
1476,course,id,esys187c
1477,course,id,esys190a
1478,course,id,esys190b
1479,course,id,esys199
1480,course,id,esys87
1481,course,id,esys90
1482,course,id,ethn1
1483,course,id,ethn100a
1484,course,id,ethn100b
1485,course,id,ethn100h
1486,course,id,ethn101
1487,course,id,ethn102
1488,course,id,ethn103
1489,course,id,ethn104
1490,course,id,ethn105
1491,course,id,ethn107
1492,course,id,ethn108
1493,course,id,ethn109
1494,course,id,ethn110
1495,course,id,ethn112a
1496,course,id,ethn112b
1497,course,id,ethn112c
1498,course,id,ethn114a
1499,course,id,ethn114b
1500,course,id,ethn115
1501,course,id,ethn116
1502,course,id,ethn117
1503,course,id,ethn118
1504,course,id,ethn119
1505,course,id,ethn120
1506,course,id,ethn120d
1507,course,id,ethn121
1508,course,id,ethn122
1509,course,id,ethn123
1510,course,id,ethn124
1511,course,id,ethn125
1512,course,id,ethn126
1513,course,id,ethn127
1514,course,id,ethn128
1515,course,id,ethn129
1516,course,id,ethn130
1517,course,id,ethn131
1518,course,id,ethn132
1519,course,id,ethn134
1520,course,id,ethn135a
1521,course,id,ethn135b
1522,course,id,ethn142
1523,course,id,ethn143
1524,course,id,ethn146a
1525,course,id,ethn147
1526,course,id,ethn149
1527,course,id,ethn150
1528,course,id,ethn151
1529,course,id,ethn152
1530,course,id,ethn153
1531,course,id,ethn154
1532,course,id,ethn155
1533,course,id,ethn157
1534,course,id,ethn158
1535,course,id,ethn159
1536,course,id,ethn160
1537,course,id,ethn162
1538,course,id,ethn163e
1539,course,id,ethn163f
1540,course,id,ethn163g
1541,course,id,ethn163i
1542,course,id,ethn163j
1543,course,id,ethn164
1544,course,id,ethn165
1545,course,id,ethn167
1546,course,id,ethn168
1547,course,id,ethn170a
1548,course,id,ethn170b
1549,course,id,ethn172
1550,course,id,ethn173gs
1551,course,id,ethn174
1552,course,id,ethn175
1553,course,id,ethn177
1554,course,id,ethn178
1555,course,id,ethn179
1556,course,id,ethn180
1557,course,id,ethn184
1558,course,id,ethn185
1559,course,id,ethn189
1560,course,id,ethn190
1561,course,id,ethn196h
1562,course,id,ethn197
1563,course,id,ethn198
1564,course,id,ethn199
1565,course,id,ethn2
1566,course,id,ethn20
1567,course,id,ethn200a
1568,course,id,ethn200b
1569,course,id,ethn201
1570,course,id,ethn202
1571,course,id,ethn203
1572,course,id,ethn214a
1573,course,id,ethn214b
1574,course,id,ethn230
1575,course,id,ethn252
1576,course,id,ethn255
1577,course,id,ethn256
1578,course,id,ethn257a
1579,course,id,ethn260
1580,course,id,ethn265
1581,course,id,ethn287
1582,course,id,ethn289
1583,course,id,ethn291
1584,course,id,ethn291a
1585,course,id,ethn291b
1586,course,id,ethn298
1587,course,id,ethn299
1588,course,id,ethn3
1589,course,id,ethn30
1590,course,id,ethn500
1591,course,id,ethn87
1592,course,id,film87
1593,course,id,fmph102
1594,course,id,fmph110
1595,course,id,fmph120
1596,course,id,fmph130
1597,course,id,fmph155
1598,course,id,fmph161
1599,course,id,fmph171
1600,course,id,fmph191
1601,course,id,fmph193
1602,course,id,fmph194
1603,course,id,fmph195
1604,course,id,fmph196a
1605,course,id,fmph196b
1606,course,id,fmph221
1607,course,id,fmph222
1608,course,id,fmph223
1609,course,id,fmph224
1610,course,id,fmph225
1611,course,id,fmph226
1612,course,id,fmph227
1613,course,id,fmph241
1614,course,id,fmph242
1615,course,id,fmph277
1616,course,id,fmph290
1617,course,id,fmph299
1618,course,id,fmph40
1619,course,id,fmph400
1620,course,id,fmph401
1621,course,id,fmph402
1622,course,id,fmph403
1623,course,id,fmph404
1624,course,id,fmph405
1625,course,id,fmph406
1626,course,id,fmph410
1627,course,id,fmph411
1628,course,id,fmph412
1629,course,id,fmph413
1630,course,id,fmph415
1631,course,id,fmph417
1632,course,id,fmph418
1633,course,id,fmph419
1634,course,id,fmph425
1635,course,id,fmph426
1636,course,id,fmph427
1637,course,id,fmph428
1638,course,id,fmph460
1639,course,id,fmph461
1640,course,id,fmph462
1641,course,id,fmph495
1642,course,id,fmph496
1643,course,id,fmph498
1644,course,id,fmph499
1645,course,id,fmp231
1646,course,id,fpm233
1647,course,id,fpm237
1648,course,id,fpm244
1649,course,id,fpm246
1650,course,id,fpm247
1651,course,id,fpm257
1652,course,id,fpm258a
1653,course,id,fpm258b
1654,course,id,fpm258c
1655,course,id,fpm259a
1656,course,id,fpm259c
1657,course,id,fpm270
1658,course,id,fpm272
1659,course,id,fpm276
1660,course,id,fpm277
1661,course,id,fpm278
1662,course,id,fpm280a
1663,course,id,fpm280b
1664,course,id,fpm280c
1665,course,id,fpm286
1666,course,id,fpm288
1667,course,id,fpm291
1668,course,id,glbh100
1669,course,id,glbh102
1670,course,id,glbh103
1671,course,id,glbh104
1672,course,id,glbh105
1673,course,id,glbh106
1674,course,id,glbh107
1675,course,id,glbh109
1676,course,id,glbh110
1677,course,id,glbh111
1678,course,id,glbh113
1679,course,id,glbh129
1680,course,id,glbh139
1681,course,id,glbh141
1682,course,id,glbh142
1683,course,id,glbh143
1684,course,id,glbh146
1685,course,id,glbh147
1686,course,id,glbh148
1687,course,id,glbh150
1688,course,id,glbh150a
1689,course,id,glbh150b
1690,course,id,glbh160
1691,course,id,glbh171r
1692,course,id,glbh173
1693,course,id,glbh181
1694,course,id,glbh195
1695,course,id,glbh196
1696,course,id,glbh197
1697,course,id,glbh198
1698,course,id,glbh199
1699,course,id,glbh20
1700,course,id,glbh200
1701,course,id,glbh201
1702,course,id,glbh202
1703,course,id,glbh211
1704,course,id,glbh212
1705,course,id,glbh213
1706,course,id,glbh214
1707,course,id,glbh215
1708,course,id,glbh241
1709,course,id,glbh245
1710,course,id,glbh248
1711,course,id,glbh249
1712,course,id,glbh260
1713,course,id,glbh261
1714,course,id,glbh274
1715,course,id,glbh281
1716,course,id,glbh297
1717,course,id,glbh298
1718,course,id,glbh299
1719,course,id,tws190
1720,course,id,tws197
1721,course,id,tws198
1722,course,id,tws199
1723,course,id,tws20
1724,course,id,hds1
1725,course,id,hds110
1726,course,id,hds111
1727,course,id,hds120
1728,course,id,hds121
1729,course,id,hds122
1730,course,id,hds133
1731,course,id,hds150
1732,course,id,hds160
1733,course,id,hds171
1734,course,id,hds173
1735,course,id,hds175
1736,course,id,hds181
1737,course,id,hds191
1738,course,id,hds194a
1739,course,id,hds195
1740,course,id,hds199
1741,course,id,hds60
1742,course,id,hum1
1743,course,id,hum119
1744,course,id,hum195
1745,course,id,hum2
1746,course,id,hum200
1747,course,id,hum3
1748,course,id,hum4
1749,course,id,intl101
1750,course,id,intl102
1751,course,id,intl190
1752,course,id,intl190h
1753,course,id,intl196h
1754,course,id,intl197
1755,course,id,intl97
1756,course,id,japn10b
1757,course,id,japn10c
1758,course,id,japn130a
1759,course,id,japn130b
1760,course,id,japn130c
1761,course,id,japn135a
1762,course,id,japn135b
1763,course,id,japn135c
1764,course,id,japn150a
1765,course,id,japn20a
1766,course,id,japn20b
1767,course,id,japn20c
1768,course,id,juda1
1769,course,id,juda101
1770,course,id,juda102
1771,course,id,juda103
1772,course,id,juda110
1773,course,id,juda111
1774,course,id,juda130
1775,course,id,juda131
1776,course,id,juda196a
1777,course,id,juda196b
1778,course,id,juda198
1779,course,id,juda199
1780,course,id,juda2
1781,course,id,juda3
1782,course,id,juda87
1783,course,id,lati10
1784,course,id,lati122a
1785,course,id,lati122b
1786,course,id,lati122c
1787,course,id,lati150
1788,course,id,lati180
1789,course,id,lati190
1790,course,id,lati191
1791,course,id,lati199
1792,course,id,lati200
1793,course,id,lati222a
1794,course,id,lati222b
1795,course,id,lati222c
1796,course,id,lati298
1797,course,id,lati299
1798,course,id,lati50
1799,course,id,lati87
1800,course,id,laws101
1801,course,id,laws102s
1802,course,id,lhco202
1803,course,id,lhco203
1804,course,id,lhco204
1805,course,id,lhco206
1806,course,id,lhco209
1807,course,id,lhco212
1808,course,id,lhco213
1809,course,id,mae02
1810,course,id,mae03
1811,course,id,mae05
1812,course,id,mae07
1813,course,id,mae08
1814,course,id,mae101a
1815,course,id,mae101b
1816,course,id,mae101c
1817,course,id,mae101d
1818,course,id,mae104
1819,course,id,mae105
1820,course,id,mae107
1821,course,id,mae11
1822,course,id,mae110
1823,course,id,mae113
1824,course,id,mae117a
1825,course,id,mae118
1826,course,id,mae119
1827,course,id,mae120
1828,course,id,mae121
1829,course,id,mae122
1830,course,id,mae123
1831,course,id,mae125
1832,course,id,mae126a
1833,course,id,mae126b
1834,course,id,mae130
1835,course,id,mae131a
1836,course,id,mae131b
1837,course,id,mae133
1838,course,id,mae142
1839,course,id,mae143a
1840,course,id,mae143b
1841,course,id,mae144
1842,course,id,mae145
1843,course,id,mae146
1844,course,id,mae148
1845,course,id,mae149
1846,course,id,mae150
1847,course,id,mae152
1848,course,id,mae154
1849,course,id,mae155a
1850,course,id,mae155b
1851,course,id,mae156a
1852,course,id,mae156b
1853,course,id,mae160
1854,course,id,mae165
1855,course,id,mae166
1856,course,id,mae167
1857,course,id,mae170
1858,course,id,mae171a
1859,course,id,mae171b
1860,course,id,mae175a
1861,course,id,mae180a
1862,course,id,mae181
1863,course,id,mae184
1864,course,id,mae190
1865,course,id,mae191
1866,course,id,mae197
1867,course,id,mae199
1868,course,id,mae20
1869,course,id,mae200
1870,course,id,mae201
1871,course,id,mae202
1872,course,id,mae203
1873,course,id,mae204
1874,course,id,mae205
1875,course,id,mae206
1876,course,id,mae207
1877,course,id,mae208
1878,course,id,mae209
1879,course,id,mae21
1880,course,id,mae210a
1881,course,id,mae210b
1882,course,id,mae210c
1883,course,id,mae211
1884,course,id,mae212
1885,course,id,mae213
1886,course,id,mae214a
1887,course,id,mae217a
1888,course,id,mae217b
1889,course,id,mae217c
1890,course,id,mae220a
1891,course,id,mae220b
1892,course,id,mae221a
1893,course,id,mae221b
1894,course,id,mae221c
1895,course,id,mae221d
1896,course,id,mae224a
1897,course,id,mae225a
1898,course,id,mae225b
1899,course,id,mae228
1900,course,id,mae231a
1901,course,id,mae231b
1902,course,id,mae231c
1903,course,id,mae232a
1904,course,id,mae232b
1905,course,id,mae232c
1906,course,id,mae233a
1907,course,id,mae233b
1908,course,id,mae235
1909,course,id,mae238
1910,course,id,mae242
